5.0,-30.0,0.31669,6.01487,0.12659,-0.10543,-0.10543,0.09274,0.37362,29
5.0,-29.0,0.33669,5.97857,0.09231,-0.07585,-0.07585,0.06855,0.3826,39
5.0,-29.0,0.5457,2.58941,0.1565,-0.12841,-0.12841,1.15492,0.6174,39
5.0,-28.0,0.51824,2.61353,0.03186,0.01422,0.01422,0.15297,0.54164,23
5.0,-28.0,0.45003,5.9102,0.02432,-0.00088,-0.00088,0.36043,0.45836,23
5.0,-27.0,0.58556,2.6202,0.01912,0.01242,0.01242,0.08994,1.0,6
6.0,-33.0,0.05431,6.14083,0.00617,-0.01347,-0.01347,0.03986,0.77273,28
6.0,-33.0,0.32788,2.6146,0.02549,0.01616,0.01616,0.01994,0.22727,28
6.0,-32.0,0.18422,6.13477,0.05445,-0.01426,-0.01426,0.04454,0.60112,43
6.0,-32.0,0.28866,3.8386,0.04093,-0.02846,-0.02846,0.90174,0.35237,43
6.0,-32.0,0.42821,3.0135,0.01539,0.00465,0.00465,0.00141,0.04651,43
6.0,-31.0,0.55498,3.31509,0.03631,0.00094,0.00094,0.55068,1.0,15
6.0,-30.0,0.11155,6.18389,0.07468,-0.06647,-0.06647,0.05917,0.30434,23
6.0,-30.0,0.5792,3.76326,0.04938,0.10397,0.10397,2.75621,0.69566,23
6.0,-29.0,0.51106,3.01262,0.04804,0.08413,0.08413,1.14333,0.66912,38
6.0,-29.0,0.24704,6.05574,0.08055,-0.07118,-0.07118,0.07141,0.33088,38
6.0,-28.0,0.35985,2.60354,0.04349,0.0122,0.0122,0.11412,0.33874,66
